wav_filename,transcript
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000285.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000286.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000287.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000288.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000289.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000290.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000291.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000292.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000293.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000294.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000295.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000296.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000297.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000298.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000299.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000300.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000301.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000302.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000303.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000304.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000305.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000306.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000307.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000308.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000309.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000310.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000311.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000312.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000313.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000314.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000315.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000316.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000317.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000318.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000319.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000320.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000321.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000322.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000323.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000324.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000325.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000326.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000327.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000328.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000329.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000330.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000331.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000332.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000333.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000334.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000335.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000336.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000337.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000338.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000339.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000340.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000341.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000342.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000343.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000344.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000345.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000346.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000347.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000348.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000349.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000350.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000351.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000352.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000353.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000354.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000355.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000356.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000357.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000358.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000359.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000360.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000361.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000362.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000363.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000364.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000365.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000366.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000367.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000368.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000369.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000370.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000371.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000372.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000373.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000374.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000375.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000376.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000377.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000378.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000379.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000380.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000381.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000382.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000383.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000384.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000385.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000386.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000387.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000388.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000389.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000390.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000391.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000392.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000393.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000394.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000395.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000396.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000397.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000398.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000399.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000400.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000401.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000402.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000403.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000404.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000405.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000406.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000407.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000408.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000409.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000410.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000411.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000412.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000413.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000414.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000415.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000416.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000417.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000418.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000419.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000420.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000421.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000422.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000423.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000424.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000425.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000426.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000427.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000428.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000429.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000430.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000431.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000432.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000433.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000434.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000435.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000436.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000437.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000438.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000439.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000440.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000441.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000442.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000443.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000444.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000445.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000446.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000447.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000448.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000449.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000450.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000451.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000452.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000453.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000454.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000455.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000456.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000457.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000458.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000459.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000460.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000461.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000462.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000463.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000464.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000465.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000466.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000467.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000468.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000469.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000470.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000471.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000472.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000473.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000474.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000475.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000476.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000477.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000478.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000479.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000480.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000481.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000482.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000483.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000484.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000485.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000486.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000487.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000488.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000489.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000490.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000491.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000492.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000493.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000494.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000495.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000496.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000497.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000498.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000499.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000500.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000501.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000502.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000503.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000504.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000505.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000506.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000507.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000508.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000509.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000510.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000511.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000512.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000513.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000514.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000515.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000516.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000517.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000518.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000519.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000520.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000521.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000522.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000523.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000524.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000525.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000526.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000527.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000528.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000529.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000530.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000531.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000532.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000533.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000534.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000535.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000536.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000537.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000538.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000539.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000540.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000541.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000542.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000543.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000544.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000545.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000546.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000547.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000548.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000549.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000550.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000551.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000552.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000553.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000554.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000555.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000556.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000557.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000558.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000559.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000560.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000561.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000562.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000563.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000564.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000565.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000566.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000567.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000568.wav,test
/home/scratch.wkong_gpu/project/deepspeech.pytorch/data/dummy-3s/wav/00000569.wav,test
